VISIT,VISITNUM,TRTA,TRTAN,PARAMCD,PARAM,Effect,lsmeans,lsmeans_stderr,covariatestructure
WEEK 12,9,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.2160,0.03011,Heterogeneous Compound Symmetry
WEEK 12,9,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1321,0.02967,Heterogeneous Compound Symmetry
WEEK 16,10,Placebo,0,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.05108,0.02791,Heterogeneous Compound Symmetry
WEEK 16,10,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1814,0.03362,Heterogeneous Compound Symmetry
WEEK 16,10,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1245,0.03646,Heterogeneous Compound Symmetry
WEEK 20,11,Placebo,0,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.08779,0.02726,Heterogeneous Compound Symmetry
WEEK 20,11,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1462,0.03971,Heterogeneous Compound Symmetry
WEEK 20,11,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1362,0.04069,Heterogeneous Compound Symmetry
WEEK 24,12,Placebo,0,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.07863,0.02181,Heterogeneous Compound Symmetry
WEEK 24,12,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.07781,0.03345,Heterogeneous Compound Symmetry
WEEK 24,12,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.08145,0.03070,Heterogeneous Compound Symmetry
WEEK 26,13,Placebo,0,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.06659,0.03116,Heterogeneous Compound Symmetry
WEEK 26,13,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1538,0.04729,Heterogeneous Compound Symmetry
WEEK 26,13,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1504,0.04583,Heterogeneous Compound Symmetry
,_,Placebo,0,RBC,Erythrocytes (TI/L),TRTAN,-0.09307,0.008955,Heterogeneous First Order Autoregressive
,_,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),TRTAN,-0.1619,0.01110,Heterogeneous First Order Autoregressive
,_,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),TRTAN,-0.1118,0.01106,Heterogeneous First Order Autoregressive
WEEK 2,4,Placebo,0,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.07054,0.02532,Heterogeneous First Order Autoregressive
WEEK 2,4,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1168,0.02485,Heterogeneous First Order Autoregressive
WEEK 2,4,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.08362,0.02545,Heterogeneous First Order Autoregressive
WEEK 4,5,Placebo,0,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1185,0.02526,Heterogeneous First Order Autoregressive
WEEK 4,5,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1782,0.02653,Heterogeneous First Order Autoregressive
WEEK 4,5,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1005,0.02697,Heterogeneous First Order Autoregressive
WEEK 6,7,Placebo,0,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1187,0.02681,Heterogeneous First Order Autoregressive
WEEK 6,7,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1806,0.02892,Heterogeneous First Order Autoregressive
WEEK 6,7,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.08997,0.02721,Heterogeneous First Order Autoregressive
WEEK 8,8,Placebo,0,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1103,0.02673,Heterogeneous First Order Autoregressive
WEEK 8,8,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.2062,0.02916,Heterogeneous First Order Autoregressive
WEEK 8,8,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1074,0.02970,Heterogeneous First Order Autoregressive
WEEK 12,9,Placebo,0,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1355,0.02855,Heterogeneous First Order Autoregressive
WEEK 12,9,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.2160,0.03011,Heterogeneous First Order Autoregressive
WEEK 12,9,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1321,0.02967,Heterogeneous First Order Autoregressive
WEEK 16,10,Placebo,0,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.05108,0.02791,Heterogeneous First Order Autoregressive
WEEK 16,10,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1814,0.03362,Heterogeneous First Order Autoregressive
WEEK 16,10,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1245,0.03646,Heterogeneous First Order Autoregressive
WEEK 20,11,Placebo,0,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.08779,0.02726,Heterogeneous First Order Autoregressive
WEEK 20,11,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1462,0.03971,Heterogeneous First Order Autoregressive
WEEK 20,11,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1362,0.04069,Heterogeneous First Order Autoregressive
WEEK 24,12,Placebo,0,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.07863,0.02181,Heterogeneous First Order Autoregressive
WEEK 24,12,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.07781,0.03345,Heterogeneous First Order Autoregressive
WEEK 24,12,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.08145,0.03070,Heterogeneous First Order Autoregressive
WEEK 26,13,Placebo,0,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.06659,0.03116,Heterogeneous First Order Autoregressive
WEEK 26,13,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1538,0.04729,Heterogeneous First Order Autoregressive
WEEK 26,13,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1504,0.04583,Heterogeneous First Order Autoregressive
,_,Placebo,0,RBC,Erythrocytes (TI/L),TRTAN,-0.09307,0.008955,Toeplitz
,_,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),TRTAN,-0.1619,0.01110,Toeplitz
,_,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),TRTAN,-0.1118,0.01106,Toeplitz
WEEK 2,4,Placebo,0,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.07054,0.02532,Toeplitz
WEEK 2,4,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1168,0.02485,Toeplitz
WEEK 2,4,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.08362,0.02545,Toeplitz
WEEK 4,5,Placebo,0,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1185,0.02526,Toeplitz
WEEK 4,5,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1782,0.02653,Toeplitz
WEEK 4,5,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1005,0.02697,Toeplitz
WEEK 6,7,Placebo,0,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1187,0.02681,Toeplitz
WEEK 6,7,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1806,0.02892,Toeplitz
WEEK 6,7,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.08997,0.02721,Toeplitz
WEEK 8,8,Placebo,0,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1103,0.02673,Toeplitz
WEEK 8,8,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.2062,0.02916,Toeplitz
WEEK 8,8,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1074,0.02970,Toeplitz
WEEK 12,9,Placebo,0,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1355,0.02855,Toeplitz
WEEK 12,9,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.2160,0.03011,Toeplitz
WEEK 12,9,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1321,0.02967,Toeplitz
WEEK 16,10,Placebo,0,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.05108,0.02791,Toeplitz
WEEK 16,10,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1814,0.03362,Toeplitz
WEEK 16,10,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1245,0.03646,Toeplitz
WEEK 20,11,Placebo,0,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.08779,0.02726,Toeplitz
WEEK 20,11,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1462,0.03971,Toeplitz
WEEK 20,11,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1362,0.04069,Toeplitz
WEEK 24,12,Placebo,0,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.07863,0.02181,Toeplitz
WEEK 24,12,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.07781,0.03345,Toeplitz
WEEK 24,12,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.08145,0.03070,Toeplitz
WEEK 26,13,Placebo,0,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.06659,0.03116,Toeplitz
WEEK 26,13,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1538,0.04729,Toeplitz
WEEK 26,13,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1504,0.04583,Toeplitz
,_,Placebo,0,RBC,Erythrocytes (TI/L),TRTAN,-0.09307,0.008955,Unstructured
,_,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),TRTAN,-0.1619,0.01110,Unstructured
,_,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),TRTAN,-0.1118,0.01106,Unstructured
WEEK 2,4,Placebo,0,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.07054,0.02532,Unstructured
WEEK 2,4,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1168,0.02485,Unstructured
WEEK 2,4,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.08362,0.02545,Unstructured
WEEK 4,5,Placebo,0,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1185,0.02526,Unstructured
WEEK 4,5,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1782,0.02653,Unstructured
WEEK 4,5,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1005,0.02697,Unstructured
WEEK 6,7,Placebo,0,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1187,0.02681,Unstructured
WEEK 6,7,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1806,0.02892,Unstructured
WEEK 6,7,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.08997,0.02721,Unstructured
WEEK 8,8,Placebo,0,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1103,0.02673,Unstructured
WEEK 8,8,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.2062,0.02916,Unstructured
WEEK 8,8,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1074,0.02970,Unstructured
WEEK 12,9,Placebo,0,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1355,0.02855,Unstructured
WEEK 12,9,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.2160,0.03011,Unstructured
WEEK 12,9,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1321,0.02967,Unstructured
WEEK 16,10,Placebo,0,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.05108,0.02791,Unstructured
WEEK 16,10,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1814,0.03362,Unstructured
WEEK 16,10,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1245,0.03646,Unstructured
WEEK 20,11,Placebo,0,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.08779,0.02726,Unstructured
WEEK 20,11,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1462,0.03971,Unstructured
WEEK 20,11,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1362,0.04069,Unstructured
WEEK 24,12,Placebo,0,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.07863,0.02181,Unstructured
WEEK 24,12,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.07781,0.03345,Unstructured
WEEK 24,12,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.08145,0.03070,Unstructured
WEEK 26,13,Placebo,0,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.06659,0.03116,Unstructured
WEEK 26,13,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1538,0.04729,Unstructured
WEEK 26,13,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1504,0.04583,Unstructured
,_,Placebo,0,WBC,Leukocytes (GI/L),TRTAN,-0.3456,0.04755,Compound Symmetry
,_,Xanomeline Low Dose,54,WBC,Leukocytes (GI/L),TRTAN,0.06889,0.05895,Compound Symmetry
,_,Xanomeline High Dose,81,WBC,Leukocytes (GI/L),TRTAN,0.03029,0.05838,Compound Symmetry
WEEK 2,4,Placebo,0,WBC,Leukocytes (GI/L),TRTAN*VISITNUM,-0.3254,0.1344,Compound Symmetry
WEEK 2,4,Xanomeline Low Dose,54,WBC,Leukocytes (GI/L),TRTAN*VISITNUM,0.1889,0.1319,Compound Symmetry
WEEK 2,4,Xanomeline High Dose,81,WBC,Leukocytes (GI/L),TRTAN*VISITNUM,-0.1307,0.1336,Compound Symmetry
WEEK 4,5,Placebo,0,WBC,Leukocytes (GI/L),TRTAN*VISITNUM,-0.3753,0.1342,Compound Symmetry
WEEK 4,5,Xanomeline Low Dose,54,WBC,Leukocytes (GI/L),TRTAN*VISITNUM,0.04345,0.1411,Compound Symmetry
WEEK 4,5,Xanomeline High Dose,81,WBC,Leukocytes (GI/L),TRTAN*VISITNUM,-0.00388,0.1436,Compound Symmetry
WEEK 6,7,Placebo,0,WBC,Leukocytes (GI/L),TRTAN*VISITNUM,-0.3634,0.1424,Compound Symmetry
WEEK 6,7,Xanomeline Low Dose,54,WBC,Leukocytes (GI/L),TRTAN*VISITNUM,0.1412,0.1537,Compound Symmetry
WEEK 6,7,Xanomeline High Dose,81,WBC,Leukocytes (GI/L),TRTAN*VISITNUM,0.4521,0.1441,Compound Symmetry
WEEK 8,8,Placebo,0,WBC,Leukocytes (GI/L),TRTAN*VISITNUM,-0.3148,0.1421,Compound Symmetry
WEEK 8,8,Xanomeline Low Dose,54,WBC,Leukocytes (GI/L),TRTAN*VISITNUM,0.2578,0.1551,Compound Symmetry
WEEK 8,8,Xanomeline High Dose,81,WBC,Leukocytes (GI/L),TRTAN*VISITNUM,0.4200,0.1582,Compound Symmetry
WEEK 12,9,Placebo,0,WBC,Leukocytes (GI/L),TRTAN*VISITNUM,-0.4544,0.1514,Compound Symmetry
WEEK 12,9,Xanomeline Low Dose,54,WBC,Leukocytes (GI/L),TRTAN*VISITNUM,0.1711,0.1602,Compound Symmetry
WEEK 12,9,Xanomeline High Dose,81,WBC,Leukocytes (GI/L),TRTAN*VISITNUM,-0.06973,0.1566,Compound Symmetry
WEEK 16,10,Placebo,0,WBC,Leukocytes (GI/L),TRTAN*VISITNUM,-0.4077,0.1482,Compound Symmetry
WEEK 16,10,Xanomeline Low Dose,54,WBC,Leukocytes (GI/L),TRTAN*VISITNUM,0.1271,0.1786,Compound Symmetry
WEEK 16,10,Xanomeline High Dose,81,WBC,Leukocytes (GI/L),TRTAN*VISITNUM,0.01652,0.1921,Compound Symmetry
WEEK 20,11,Placebo,0,WBC,Leukocytes (GI/L),TRTAN*VISITNUM,-0.3196,0.1455,Compound Symmetry
WEEK 20,11,Xanomeline Low Dose,54,WBC,Leukocytes (GI/L),TRTAN*VISITNUM,0.2226,0.2087,Compound Symmetry
WEEK 20,11,Xanomeline High Dose,81,WBC,Leukocytes (GI/L),TRTAN*VISITNUM,-0.2204,0.2147,Compound Symmetry
WEEK 24,12,Placebo,0,WBC,Leukocytes (GI/L),TRTAN*VISITNUM,-0.1696,0.1157,Compound Symmetry
WEEK 24,12,Xanomeline Low Dose,54,WBC,Leukocytes (GI/L),TRTAN*VISITNUM,-0.1146,0.1788,Compound Symmetry
WEEK 24,12,Xanomeline High Dose,81,WBC,Leukocytes (GI/L),TRTAN*VISITNUM,-0.03383,0.1615,Compound Symmetry
WEEK 26,13,Placebo,0,WBC,Leukocytes (GI/L),TRTAN*VISITNUM,-0.3797,0.1647,Compound Symmetry
WEEK 26,13,Xanomeline Low Dose,54,WBC,Leukocytes (GI/L),TRTAN*VISITNUM,-0.4176,0.2518,Compound Symmetry
WEEK 26,13,Xanomeline High Dose,81,WBC,Leukocytes (GI/L),TRTAN*VISITNUM,-0.1575,0.2413,Compound Symmetry
,_,Placebo,0,WBC,Leukocytes (GI/L),TRTAN,-0.3456,0.04755,First Order Autoregressive
,_,Xanomeline Low Dose,54,WBC,Leukocytes (GI/L),TRTAN,0.06889,0.05895,First Order Autoregressive
,_,Xanomeline High Dose,81,WBC,Leukocytes (GI/L),TRTAN,0.03029,0.05838,First Order Autoregressive
WEEK 2,4,Placebo,0,WBC,Leukocytes (GI/L),TRTAN*VISITNUM,-0.3254,0.1344,First Order Autoregressive
WEEK 2,4,Xanomeline Low Dose,54,WBC,Leukocytes (GI/L),TRTAN*VISITNUM,0.1889,0.1319,First Order Autoregressive
WEEK 2,4,Xanomeline High Dose,81,WBC,Leukocytes (GI/L),TRTAN*VISITNUM,-0.1307,0.1336,First Order Autoregressive
WEEK 4,5,Placebo,0,WBC,Leukocytes (GI/L),TRTAN*VISITNUM,-0.3753,0.1342,First Order Autoregressive
WEEK 4,5,Xanomeline Low Dose,54,WBC,Leukocytes (GI/L),TRTAN*VISITNUM,0.04345,0.1411,First Order Autoregressive
WEEK 4,5,Xanomeline High Dose,81,WBC,Leukocytes (GI/L),TRTAN*VISITNUM,-0.00388,0.1436,First Order Autoregressive
WEEK 6,7,Placebo,0,WBC,Leukocytes (GI/L),TRTAN*VISITNUM,-0.3634,0.1424,First Order Autoregressive
WEEK 6,7,Xanomeline Low Dose,54,WBC,Leukocytes (GI/L),TRTAN*VISITNUM,0.1412,0.1537,First Order Autoregressive
WEEK 6,7,Xanomeline High Dose,81,WBC,Leukocytes (GI/L),TRTAN*VISITNUM,0.4521,0.1441,First Order Autoregressive
WEEK 8,8,Placebo,0,WBC,Leukocytes (GI/L),TRTAN*VISITNUM,-0.3148,0.1421,First Order Autoregressive
WEEK 8,8,Xanomeline Low Dose,54,WBC,Leukocytes (GI/L),TRTAN*VISITNUM,0.2578,0.1551,First Order Autoregressive
WEEK 8,8,Xanomeline High Dose,81,WBC,Leukocytes (GI/L),TRTAN*VISITNUM,0.4200,0.1582,First Order Autoregressive
WEEK 12,9,Placebo,0,WBC,Leukocytes (GI/L),TRTAN*VISITNUM,-0.4544,0.1514,First Order Autoregressive
WEEK 12,9,Xanomeline Low Dose,54,WBC,Leukocytes (GI/L),TRTAN*VISITNUM,0.1711,0.1602,First Order Autoregressive
WEEK 12,9,Xanomeline High Dose,81,WBC,Leukocytes (GI/L),TRTAN*VISITNUM,-0.06973,0.1566,First Order Autoregressive
WEEK 16,10,Placebo,0,WBC,Leukocytes (GI/L),TRTAN*VISITNUM,-0.4077,0.1482,First Order Autoregressive
WEEK 16,10,Xanomeline Low Dose,54,WBC,Leukocytes (GI/L),TRTAN*VISITNUM,0.1271,0.1786,First Order Autoregressive
WEEK 16,10,Xanomeline High Dose,81,WBC,Leukocytes (GI/L),TRTAN*VISITNUM,0.01652,0.1921,First Order Autoregressive
WEEK 20,11,Placebo,0,WBC,Leukocytes (GI/L),TRTAN*VISITNUM,-0.3196,0.1455,First Order Autoregressive
WEEK 20,11,Xanomeline Low Dose,54,WBC,Leukocytes (GI/L),TRTAN*VISITNUM,0.2226,0.2087,First Order Autoregressive
WEEK 20,11,Xanomeline High Dose,81,WBC,Leukocytes (GI/L),TRTAN*VISITNUM,-0.2204,0.2147,First Order Autoregressive
WEEK 24,12,Placebo,0,WBC,Leukocytes (GI/L),TRTAN*VISITNUM,-0.1696,0.1157,First Order Autoregressive
WEEK 24,12,Xanomeline Low Dose,54,WBC,Leukocytes (GI/L),TRTAN*VISITNUM,-0.1146,0.1788,First Order Autoregressive
WEEK 24,12,Xanomeline High Dose,81,WBC,Leukocytes (GI/L),TRTAN*VISITNUM,-0.03383,0.1615,First Order Autoregressive
WEEK 26,13,Placebo,0,WBC,Leukocytes (GI/L),TRTAN*VISITNUM,-0.3797,0.1647,First Order Autoregressive
WEEK 26,13,Xanomeline Low Dose,54,WBC,Leukocytes (GI/L),TRTAN*VISITNUM,-0.4176,0.2518,First Order Autoregressive
WEEK 26,13,Xanomeline High Dose,81,WBC,Leukocytes (GI/L),TRTAN*VISITNUM,-0.1575,0.2413,First Order Autoregressive
,_,Placebo,0,WBC,Leukocytes (GI/L),TRTAN,-0.3456,0.04755,Heterogeneous Compound Symmetry
,_,Xanomeline Low Dose,54,WBC,Leukocytes (GI/L),TRTAN,0.06889,0.05895,Heterogeneous Compound Symmetry
,_,Xanomeline High Dose,81,WBC,Leukocytes (GI/L),TRTAN,0.03029,0.05838,Heterogeneous Compound Symmetry
WEEK 2,4,Placebo,0,WBC,Leukocytes (GI/L),TRTAN*VISITNUM,-0.3254,0.1344,Heterogeneous Compound Symmetry
WEEK 2,4,Xanomeline Low Dose,54,WBC,Leukocytes (GI/L),TRTAN*VISITNUM,0.1889,0.1319,Heterogeneous Compound Symmetry
WEEK 2,4,Xanomeline High Dose,81,WBC,Leukocytes (GI/L),TRTAN*VISITNUM,-0.1307,0.1336,Heterogeneous Compound Symmetry
WEEK 4,5,Placebo,0,WBC,Leukocytes (GI/L),TRTAN*VISITNUM,-0.3753,0.1342,Heterogeneous Compound Symmetry
WEEK 4,5,Xanomeline Low Dose,54,WBC,Leukocytes (GI/L),TRTAN*VISITNUM,0.04345,0.1411,Heterogeneous Compound Symmetry
WEEK 4,5,Xanomeline High Dose,81,WBC,Leukocytes (GI/L),TRTAN*VISITNUM,-0.00388,0.1436,Heterogeneous Compound Symmetry
WEEK 6,7,Placebo,0,WBC,Leukocytes (GI/L),TRTAN*VISITNUM,-0.3634,0.1424,Heterogeneous Compound Symmetry
WEEK 6,7,Xanomeline Low Dose,54,WBC,Leukocytes (GI/L),TRTAN*VISITNUM,0.1412,0.1537,Heterogeneous Compound Symmetry
WEEK 6,7,Xanomeline High Dose,81,WBC,Leukocytes (GI/L),TRTAN*VISITNUM,0.4521,0.1441,Heterogeneous Compound Symmetry
WEEK 8,8,Placebo,0,WBC,Leukocytes (GI/L),TRTAN*VISITNUM,-0.3148,0.1421,Heterogeneous Compound Symmetry
WEEK 8,8,Xanomeline Low Dose,54,WBC,Leukocytes (GI/L),TRTAN*VISITNUM,0.2578,0.1551,Heterogeneous Compound Symmetry
WEEK 8,8,Xanomeline High Dose,81,WBC,Leukocytes (GI/L),TRTAN*VISITNUM,0.4200,0.1582,Heterogeneous Compound Symmetry
WEEK 12,9,Placebo,0,WBC,Leukocytes (GI/L),TRTAN*VISITNUM,-0.4544,0.1514,Heterogeneous Compound Symmetry
WEEK 12,9,Xanomeline Low Dose,54,WBC,Leukocytes (GI/L),TRTAN*VISITNUM,0.1711,0.1602,Heterogeneous Compound Symmetry
WEEK 12,9,Xanomeline High Dose,81,WBC,Leukocytes (GI/L),TRTAN*VISITNUM,-0.06973,0.1566,Heterogeneous Compound Symmetry
WEEK 16,10,Placebo,0,WBC,Leukocytes (GI/L),TRTAN*VISITNUM,-0.4077,0.1482,Heterogeneous Compound Symmetry
WEEK 16,10,Xanomeline Low Dose,54,WBC,Leukocytes (GI/L),TRTAN*VISITNUM,0.1271,0.1786,Heterogeneous Compound Symmetry
WEEK 16,10,Xanomeline High Dose,81,WBC,Leukocytes (GI/L),TRTAN*VISITNUM,0.01652,0.1921,Heterogeneous Compound Symmetry
WEEK 20,11,Placebo,0,WBC,Leukocytes (GI/L),TRTAN*VISITNUM,-0.3196,0.1455,Heterogeneous Compound Symmetry
WEEK 20,11,Xanomeline Low Dose,54,WBC,Leukocytes (GI/L),TRTAN*VISITNUM,0.2226,0.2087,Heterogeneous Compound Symmetry
WEEK 20,11,Xanomeline High Dose,81,WBC,Leukocytes (GI/L),TRTAN*VISITNUM,-0.2204,0.2147,Heterogeneous Compound Symmetry
WEEK 24,12,Placebo,0,WBC,Leukocytes (GI/L),TRTAN*VISITNUM,-0.1696,0.1157,Heterogeneous Compound Symmetry
WEEK 24,12,Xanomeline Low Dose,54,WBC,Leukocytes (GI/L),TRTAN*VISITNUM,-0.1146,0.1788,Heterogeneous Compound Symmetry
WEEK 24,12,Xanomeline High Dose,81,WBC,Leukocytes (GI/L),TRTAN*VISITNUM,-0.03383,0.1615,Heterogeneous Compound Symmetry
WEEK 26,13,Placebo,0,WBC,Leukocytes (GI/L),TRTAN*VISITNUM,-0.3797,0.1647,Heterogeneous Compound Symmetry
WEEK 26,13,Xanomeline Low Dose,54,WBC,Leukocytes (GI/L),TRTAN*VISITNUM,-0.4176,0.2518,Heterogeneous Compound Symmetry
WEEK 26,13,Xanomeline High Dose,81,WBC,Leukocytes (GI/L),TRTAN*VISITNUM,-0.1575,0.2413,Heterogeneous Compound Symmetry
,_,Placebo,0,WBC,Leukocytes (GI/L),TRTAN,-0.3456,0.04755,Heterogeneous First Order Autoregressive
,_,Xanomeline Low Dose,54,WBC,Leukocytes (GI/L),TRTAN,0.06889,0.05895,Heterogeneous First Order Autoregressive
,_,Xanomeline High Dose,81,WBC,Leukocytes (GI/L),TRTAN,0.03029,0.05838,Heterogeneous First Order Autoregressive
