VISIT,VISITNUM,TRTA,TRTAN,PARAMCD,PARAM,Effect,lsmeans,lsmeans_stderr,covariatestructure
WEEK 2,4,Xanomeline High Dose,81,POLYCHR,Polychromasia,TRTAN*VISITNUM,0,,First Order Autoregressive
WEEK 20,11,Placebo,0,POLYCHR,Polychromasia,TRTAN*VISITNUM,0,,First Order Autoregressive
WEEK 20,11,Xanomeline High Dose,81,POLYCHR,Polychromasia,TRTAN*VISITNUM,0,,First Order Autoregressive
WEEK 24,12,Placebo,0,POLYCHR,Polychromasia,TRTAN*VISITNUM,0,,First Order Autoregressive
WEEK 26,13,Placebo,0,POLYCHR,Polychromasia,TRTAN*VISITNUM,0,,First Order Autoregressive
,_,Placebo,0,POLYCHR,Polychromasia,TRTAN,,,Heterogeneous Compound Symmetry
,_,Xanomeline High Dose,81,POLYCHR,Polychromasia,TRTAN,,,Heterogeneous Compound Symmetry
WEEK 2,4,Xanomeline High Dose,81,POLYCHR,Polychromasia,TRTAN*VISITNUM,0,,Heterogeneous Compound Symmetry
WEEK 20,11,Placebo,0,POLYCHR,Polychromasia,TRTAN*VISITNUM,0,,Heterogeneous Compound Symmetry
WEEK 20,11,Xanomeline High Dose,81,POLYCHR,Polychromasia,TRTAN*VISITNUM,0,,Heterogeneous Compound Symmetry
WEEK 24,12,Placebo,0,POLYCHR,Polychromasia,TRTAN*VISITNUM,0,,Heterogeneous Compound Symmetry
WEEK 26,13,Placebo,0,POLYCHR,Polychromasia,TRTAN*VISITNUM,0,,Heterogeneous Compound Symmetry
,_,Placebo,0,POLYCHR,Polychromasia,TRTAN,,,Heterogeneous First Order Autoregressive
,_,Xanomeline High Dose,81,POLYCHR,Polychromasia,TRTAN,,,Heterogeneous First Order Autoregressive
WEEK 2,4,Xanomeline High Dose,81,POLYCHR,Polychromasia,TRTAN*VISITNUM,0,,Heterogeneous First Order Autoregressive
WEEK 20,11,Placebo,0,POLYCHR,Polychromasia,TRTAN*VISITNUM,0,,Heterogeneous First Order Autoregressive
WEEK 20,11,Xanomeline High Dose,81,POLYCHR,Polychromasia,TRTAN*VISITNUM,0,,Heterogeneous First Order Autoregressive
WEEK 24,12,Placebo,0,POLYCHR,Polychromasia,TRTAN*VISITNUM,0,,Heterogeneous First Order Autoregressive
WEEK 26,13,Placebo,0,POLYCHR,Polychromasia,TRTAN*VISITNUM,0,,Heterogeneous First Order Autoregressive
,_,Placebo,0,POLYCHR,Polychromasia,TRTAN,,,Toeplitz
,_,Xanomeline High Dose,81,POLYCHR,Polychromasia,TRTAN,,,Toeplitz
WEEK 2,4,Xanomeline High Dose,81,POLYCHR,Polychromasia,TRTAN*VISITNUM,0,,Toeplitz
WEEK 20,11,Placebo,0,POLYCHR,Polychromasia,TRTAN*VISITNUM,0,,Toeplitz
WEEK 20,11,Xanomeline High Dose,81,POLYCHR,Polychromasia,TRTAN*VISITNUM,0,,Toeplitz
WEEK 24,12,Placebo,0,POLYCHR,Polychromasia,TRTAN*VISITNUM,0,,Toeplitz
WEEK 26,13,Placebo,0,POLYCHR,Polychromasia,TRTAN*VISITNUM,0,,Toeplitz
,_,Placebo,0,POLYCHR,Polychromasia,TRTAN,,,Unstructured
,_,Xanomeline High Dose,81,POLYCHR,Polychromasia,TRTAN,,,Unstructured
WEEK 2,4,Xanomeline High Dose,81,POLYCHR,Polychromasia,TRTAN*VISITNUM,0,,Unstructured
WEEK 20,11,Placebo,0,POLYCHR,Polychromasia,TRTAN*VISITNUM,0,,Unstructured
WEEK 20,11,Xanomeline High Dose,81,POLYCHR,Polychromasia,TRTAN*VISITNUM,0,,Unstructured
WEEK 24,12,Placebo,0,POLYCHR,Polychromasia,TRTAN*VISITNUM,0,,Unstructured
WEEK 26,13,Placebo,0,POLYCHR,Polychromasia,TRTAN*VISITNUM,0,,Unstructured
,_,Placebo,0,RBC,Erythrocytes (TI/L),TRTAN,-0.09337,0.008965,Compound Symmetry
,_,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),TRTAN,-0.1606,0.01109,Compound Symmetry
,_,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),TRTAN,-0.1126,0.01106,Compound Symmetry
WEEK 2,4,Placebo,0,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.07275,0.02530,Compound Symmetry
WEEK 2,4,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1185,0.02485,Compound Symmetry
WEEK 2,4,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.07888,0.02519,Compound Symmetry
WEEK 4,5,Placebo,0,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1185,0.02529,Compound Symmetry
WEEK 4,5,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1783,0.02659,Compound Symmetry
WEEK 4,5,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1006,0.02695,Compound Symmetry
WEEK 6,7,Placebo,0,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1194,0.02677,Compound Symmetry
WEEK 6,7,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1808,0.02897,Compound Symmetry
WEEK 6,7,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.08916,0.02714,Compound Symmetry
WEEK 8,8,Placebo,0,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1093,0.02676,Compound Symmetry
WEEK 8,8,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.2073,0.02920,Compound Symmetry
WEEK 8,8,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1097,0.02968,Compound Symmetry
WEEK 12,9,Placebo,0,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1357,0.02854,Compound Symmetry
WEEK 12,9,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.2160,0.03017,Compound Symmetry
WEEK 12,9,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1317,0.02946,Compound Symmetry
WEEK 16,10,Placebo,0,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.04806,0.02791,Compound Symmetry
WEEK 16,10,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1751,0.03347,Compound Symmetry
WEEK 16,10,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1325,0.03623,Compound Symmetry
WEEK 20,11,Placebo,0,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.08771,0.02731,Compound Symmetry
WEEK 20,11,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1341,0.03923,Compound Symmetry
WEEK 20,11,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1463,0.04038,Compound Symmetry
WEEK 24,12,Placebo,0,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.08492,0.02173,Compound Symmetry
WEEK 24,12,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.08299,0.03346,Compound Symmetry
WEEK 24,12,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.07023,0.03048,Compound Symmetry
WEEK 26,13,Placebo,0,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.06406,0.03099,Compound Symmetry
WEEK 26,13,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1522,0.04731,Compound Symmetry
WEEK 26,13,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1545,0.04548,Compound Symmetry
,_,Placebo,0,RBC,Erythrocytes (TI/L),TRTAN,-0.09337,0.008965,First Order Autoregressive
,_,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),TRTAN,-0.1606,0.01109,First Order Autoregressive
,_,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),TRTAN,-0.1126,0.01106,First Order Autoregressive
WEEK 2,4,Placebo,0,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.07275,0.02530,First Order Autoregressive
WEEK 2,4,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1185,0.02485,First Order Autoregressive
WEEK 2,4,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.07888,0.02519,First Order Autoregressive
WEEK 4,5,Placebo,0,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1185,0.02529,First Order Autoregressive
WEEK 4,5,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1783,0.02659,First Order Autoregressive
WEEK 4,5,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1006,0.02695,First Order Autoregressive
WEEK 6,7,Placebo,0,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1194,0.02677,First Order Autoregressive
WEEK 6,7,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1808,0.02897,First Order Autoregressive
WEEK 6,7,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.08916,0.02714,First Order Autoregressive
WEEK 8,8,Placebo,0,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1093,0.02676,First Order Autoregressive
WEEK 8,8,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.2073,0.02920,First Order Autoregressive
WEEK 8,8,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1097,0.02968,First Order Autoregressive
WEEK 12,9,Placebo,0,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1357,0.02854,First Order Autoregressive
WEEK 12,9,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.2160,0.03017,First Order Autoregressive
WEEK 12,9,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1317,0.02946,First Order Autoregressive
WEEK 16,10,Placebo,0,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.04806,0.02791,First Order Autoregressive
WEEK 16,10,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1751,0.03347,First Order Autoregressive
WEEK 16,10,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1325,0.03623,First Order Autoregressive
WEEK 20,11,Placebo,0,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.08771,0.02731,First Order Autoregressive
WEEK 20,11,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1341,0.03923,First Order Autoregressive
WEEK 20,11,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1463,0.04038,First Order Autoregressive
WEEK 24,12,Placebo,0,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.08492,0.02173,First Order Autoregressive
WEEK 24,12,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.08299,0.03346,First Order Autoregressive
WEEK 24,12,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.07023,0.03048,First Order Autoregressive
WEEK 26,13,Placebo,0,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.06406,0.03099,First Order Autoregressive
WEEK 26,13,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1522,0.04731,First Order Autoregressive
WEEK 26,13,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1545,0.04548,First Order Autoregressive
,_,Placebo,0,RBC,Erythrocytes (TI/L),TRTAN,-0.09337,0.008965,Heterogeneous Compound Symmetry
,_,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),TRTAN,-0.1606,0.01109,Heterogeneous Compound Symmetry
,_,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),TRTAN,-0.1126,0.01106,Heterogeneous Compound Symmetry
WEEK 2,4,Placebo,0,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.07275,0.02530,Heterogeneous Compound Symmetry
WEEK 2,4,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1185,0.02485,Heterogeneous Compound Symmetry
WEEK 2,4,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.07888,0.02519,Heterogeneous Compound Symmetry
WEEK 4,5,Placebo,0,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1185,0.02529,Heterogeneous Compound Symmetry
WEEK 4,5,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1783,0.02659,Heterogeneous Compound Symmetry
WEEK 4,5,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1006,0.02695,Heterogeneous Compound Symmetry
WEEK 6,7,Placebo,0,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1194,0.02677,Heterogeneous Compound Symmetry
WEEK 6,7,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1808,0.02897,Heterogeneous Compound Symmetry
WEEK 6,7,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.08916,0.02714,Heterogeneous Compound Symmetry
WEEK 8,8,Placebo,0,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1093,0.02676,Heterogeneous Compound Symmetry
WEEK 8,8,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.2073,0.02920,Heterogeneous Compound Symmetry
WEEK 8,8,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1097,0.02968,Heterogeneous Compound Symmetry
WEEK 12,9,Placebo,0,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1357,0.02854,Heterogeneous Compound Symmetry
WEEK 12,9,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.2160,0.03017,Heterogeneous Compound Symmetry
WEEK 12,9,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1317,0.02946,Heterogeneous Compound Symmetry
WEEK 16,10,Placebo,0,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.04806,0.02791,Heterogeneous Compound Symmetry
WEEK 16,10,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1751,0.03347,Heterogeneous Compound Symmetry
WEEK 16,10,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1325,0.03623,Heterogeneous Compound Symmetry
WEEK 20,11,Placebo,0,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.08771,0.02731,Heterogeneous Compound Symmetry
WEEK 20,11,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1341,0.03923,Heterogeneous Compound Symmetry
WEEK 20,11,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1463,0.04038,Heterogeneous Compound Symmetry
WEEK 24,12,Placebo,0,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.08492,0.02173,Heterogeneous Compound Symmetry
WEEK 24,12,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.08299,0.03346,Heterogeneous Compound Symmetry
WEEK 24,12,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.07023,0.03048,Heterogeneous Compound Symmetry
WEEK 26,13,Placebo,0,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.06406,0.03099,Heterogeneous Compound Symmetry
WEEK 26,13,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1522,0.04731,Heterogeneous Compound Symmetry
WEEK 26,13,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1545,0.04548,Heterogeneous Compound Symmetry
,_,Placebo,0,RBC,Erythrocytes (TI/L),TRTAN,-0.09337,0.008965,Heterogeneous First Order Autoregressive
,_,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),TRTAN,-0.1606,0.01109,Heterogeneous First Order Autoregressive
,_,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),TRTAN,-0.1126,0.01106,Heterogeneous First Order Autoregressive
WEEK 2,4,Placebo,0,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.07275,0.02530,Heterogeneous First Order Autoregressive
WEEK 2,4,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1185,0.02485,Heterogeneous First Order Autoregressive
WEEK 2,4,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.07888,0.02519,Heterogeneous First Order Autoregressive
WEEK 4,5,Placebo,0,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1185,0.02529,Heterogeneous First Order Autoregressive
WEEK 4,5,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1783,0.02659,Heterogeneous First Order Autoregressive
WEEK 4,5,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1006,0.02695,Heterogeneous First Order Autoregressive
WEEK 6,7,Placebo,0,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1194,0.02677,Heterogeneous First Order Autoregressive
WEEK 6,7,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1808,0.02897,Heterogeneous First Order Autoregressive
WEEK 6,7,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.08916,0.02714,Heterogeneous First Order Autoregressive
WEEK 8,8,Placebo,0,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1093,0.02676,Heterogeneous First Order Autoregressive
WEEK 8,8,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.2073,0.02920,Heterogeneous First Order Autoregressive
WEEK 8,8,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1097,0.02968,Heterogeneous First Order Autoregressive
WEEK 12,9,Placebo,0,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1357,0.02854,Heterogeneous First Order Autoregressive
WEEK 12,9,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.2160,0.03017,Heterogeneous First Order Autoregressive
WEEK 12,9,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1317,0.02946,Heterogeneous First Order Autoregressive
WEEK 16,10,Placebo,0,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.04806,0.02791,Heterogeneous First Order Autoregressive
WEEK 16,10,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1751,0.03347,Heterogeneous First Order Autoregressive
WEEK 16,10,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1325,0.03623,Heterogeneous First Order Autoregressive
WEEK 20,11,Placebo,0,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.08771,0.02731,Heterogeneous First Order Autoregressive
WEEK 20,11,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1341,0.03923,Heterogeneous First Order Autoregressive
WEEK 20,11,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1463,0.04038,Heterogeneous First Order Autoregressive
WEEK 24,12,Placebo,0,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.08492,0.02173,Heterogeneous First Order Autoregressive
WEEK 24,12,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.08299,0.03346,Heterogeneous First Order Autoregressive
WEEK 24,12,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.07023,0.03048,Heterogeneous First Order Autoregressive
WEEK 26,13,Placebo,0,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.06406,0.03099,Heterogeneous First Order Autoregressive
WEEK 26,13,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1522,0.04731,Heterogeneous First Order Autoregressive
WEEK 26,13,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1545,0.04548,Heterogeneous First Order Autoregressive
,_,Placebo,0,RBC,Erythrocytes (TI/L),TRTAN,-0.09337,0.008965,Toeplitz
,_,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),TRTAN,-0.1606,0.01109,Toeplitz
,_,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),TRTAN,-0.1126,0.01106,Toeplitz
WEEK 2,4,Placebo,0,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.07275,0.02530,Toeplitz
WEEK 2,4,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1185,0.02485,Toeplitz
WEEK 2,4,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.07888,0.02519,Toeplitz
WEEK 4,5,Placebo,0,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1185,0.02529,Toeplitz
WEEK 4,5,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1783,0.02659,Toeplitz
WEEK 4,5,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1006,0.02695,Toeplitz
WEEK 6,7,Placebo,0,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1194,0.02677,Toeplitz
WEEK 6,7,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1808,0.02897,Toeplitz
WEEK 6,7,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.08916,0.02714,Toeplitz
WEEK 8,8,Placebo,0,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1093,0.02676,Toeplitz
WEEK 8,8,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.2073,0.02920,Toeplitz
WEEK 8,8,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1097,0.02968,Toeplitz
WEEK 12,9,Placebo,0,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1357,0.02854,Toeplitz
WEEK 12,9,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.2160,0.03017,Toeplitz
WEEK 12,9,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1317,0.02946,Toeplitz
WEEK 16,10,Placebo,0,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.04806,0.02791,Toeplitz
WEEK 16,10,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1751,0.03347,Toeplitz
WEEK 16,10,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1325,0.03623,Toeplitz
WEEK 20,11,Placebo,0,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.08771,0.02731,Toeplitz
WEEK 20,11,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1341,0.03923,Toeplitz
WEEK 20,11,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1463,0.04038,Toeplitz
WEEK 24,12,Placebo,0,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.08492,0.02173,Toeplitz
WEEK 24,12,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.08299,0.03346,Toeplitz
WEEK 24,12,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.07023,0.03048,Toeplitz
WEEK 26,13,Placebo,0,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.06406,0.03099,Toeplitz
WEEK 26,13,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1522,0.04731,Toeplitz
WEEK 26,13,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1545,0.04548,Toeplitz
,_,Placebo,0,RBC,Erythrocytes (TI/L),TRTAN,-0.09337,0.008965,Unstructured
,_,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),TRTAN,-0.1606,0.01109,Unstructured
,_,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),TRTAN,-0.1126,0.01106,Unstructured
WEEK 2,4,Placebo,0,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.07275,0.02530,Unstructured
WEEK 2,4,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1185,0.02485,Unstructured
WEEK 2,4,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.07888,0.02519,Unstructured
WEEK 4,5,Placebo,0,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1185,0.02529,Unstructured
WEEK 4,5,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1783,0.02659,Unstructured
WEEK 4,5,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1006,0.02695,Unstructured
WEEK 6,7,Placebo,0,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1194,0.02677,Unstructured
WEEK 6,7,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1808,0.02897,Unstructured
WEEK 6,7,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.08916,0.02714,Unstructured
WEEK 8,8,Placebo,0,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1093,0.02676,Unstructured
WEEK 8,8,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.2073,0.02920,Unstructured
WEEK 8,8,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1097,0.02968,Unstructured
WEEK 12,9,Placebo,0,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1357,0.02854,Unstructured
WEEK 12,9,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.2160,0.03017,Unstructured
WEEK 12,9,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.1317,0.02946,Unstructured
WEEK 16,10,Placebo,0,RBC,Erythrocytes (TI/L),TRTAN*VISITNUM,-0.04806,0.02791,Unstructured
