reftrta,reftrtan,VISIT,VISITNUM,TRTA,TRTAN,PARAMCD,PARAM,lsmeans_difference,pval_interaction,lowerci95,upperci95,covariatestructure
Placebo,0,WEEK 24,12,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),0.05800,0.00667175648566325,0.01612,0.09988,Toeplitz
Placebo,0,WEEK 26,13,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),0.06171,0.05613863588375620,-0.00162,0.1250,Toeplitz
Xanomeline High Dose,81,WEEK 26,13,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),0.01774,0.63589726603504000,-0.05575,0.09124,Toeplitz
Placebo,0,WEEK 26,13,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),0.04396,0.16193139130258000,-0.01766,0.1056,Toeplitz
Placebo,0,WEEK 2,4,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),0.03478,0.08598466016748000,-0.00493,0.07448,Heterogeneous First Order Autoregressive
Xanomeline High Dose,81,WEEK 2,4,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),0.02331,0.24818516877752000,-0.01627,0.06290,Heterogeneous First Order Autoregressive
Placebo,0,WEEK 2,4,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),0.01146,0.57349708792061000,-0.02847,0.05139,Heterogeneous First Order Autoregressive
Placebo,0,WEEK 4,5,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),0.04067,0.05243700574176750,-0.00043,0.08176,Heterogeneous First Order Autoregressive
Xanomeline High Dose,81,WEEK 4,5,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),0.001235,0.95430161125561000,-0.04101,0.04348,Heterogeneous First Order Autoregressive
Placebo,0,WEEK 4,5,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),0.03943,0.06095531777414610,-0.00181,0.08068,Heterogeneous First Order Autoregressive
Placebo,0,WEEK 6,7,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),0.09066,0.00005941756123896,0.04648,0.1348,Heterogeneous First Order Autoregressive
Xanomeline High Dose,81,WEEK 6,7,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),-0.03519,0.12306332179442000,-0.07993,0.009547,Heterogeneous First Order Autoregressive
Placebo,0,WEEK 6,7,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),0.1258,0.00000001106008172,0.08286,0.1688,Heterogeneous First Order Autoregressive
Placebo,0,WEEK 8,8,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),0.1757,0.00000000000001363,0.1314,0.2201,Heterogeneous First Order Autoregressive
Xanomeline High Dose,81,WEEK 8,8,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),0.06392,0.00724107267658530,0.01729,0.1106,Heterogeneous First Order Autoregressive
Placebo,0,WEEK 8,8,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),0.1118,0.00000105288800275,0.06704,0.1565,Heterogeneous First Order Autoregressive
Placebo,0,WEEK 12,9,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),0.1305,0.00000004315803538,0.08397,0.1770,Heterogeneous First Order Autoregressive
Xanomeline High Dose,81,WEEK 12,9,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),0.004255,0.85974288790996000,-0.04296,0.05147,Heterogeneous First Order Autoregressive
Placebo,0,WEEK 12,9,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),0.1262,0.00000008039019529,0.08029,0.1721,Heterogeneous First Order Autoregressive
Placebo,0,WEEK 16,10,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),0.09885,0.00007352615266512,0.05007,0.1476,Heterogeneous First Order Autoregressive
Xanomeline High Dose,81,WEEK 16,10,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),-0.01882,0.50366217712638000,-0.07402,0.03637,Heterogeneous First Order Autoregressive
Placebo,0,WEEK 16,10,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),0.1177,0.00000694697333322,0.06649,0.1689,Heterogeneous First Order Autoregressive
Placebo,0,WEEK 20,11,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),0.1133,0.00003402750658198,0.05984,0.1668,Heterogeneous First Order Autoregressive
Xanomeline High Dose,81,WEEK 20,11,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),0.06438,0.04513252831950240,0.001398,0.1274,Heterogeneous First Order Autoregressive
Placebo,0,WEEK 20,11,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),0.04894,0.07876740208562000,-0.00563,0.1035,Heterogeneous First Order Autoregressive
Placebo,0,WEEK 24,12,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),0.05051,0.02665195787052640,0.005855,0.09517,Heterogeneous First Order Autoregressive
Xanomeline High Dose,81,WEEK 24,12,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),-0.00748,0.77203679833236000,-0.05815,0.04318,Heterogeneous First Order Autoregressive
Placebo,0,WEEK 24,12,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),0.05800,0.00667175648566325,0.01612,0.09988,Heterogeneous First Order Autoregressive
Placebo,0,WEEK 26,13,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),0.06171,0.05613863588375620,-0.00162,0.1250,Heterogeneous First Order Autoregressive
Xanomeline High Dose,81,WEEK 26,13,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),0.01774,0.63589726603504000,-0.05575,0.09124,Heterogeneous First Order Autoregressive
Placebo,0,WEEK 26,13,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),0.04396,0.16193139130258000,-0.01766,0.1056,Heterogeneous First Order Autoregressive
Placebo,0,WEEK 2,4,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),0.03478,0.08598466016748000,-0.00493,0.07448,Heterogeneous Compound Symmetry
Xanomeline High Dose,81,WEEK 2,4,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),0.02331,0.24818516877752000,-0.01627,0.06290,Heterogeneous Compound Symmetry
Placebo,0,WEEK 2,4,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),0.01146,0.57349708792061000,-0.02847,0.05139,Heterogeneous Compound Symmetry
Placebo,0,WEEK 4,5,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),0.04067,0.05243700574176750,-0.00043,0.08176,Heterogeneous Compound Symmetry
Xanomeline High Dose,81,WEEK 4,5,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),0.001235,0.95430161125561000,-0.04101,0.04348,Heterogeneous Compound Symmetry
Placebo,0,WEEK 4,5,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),0.03943,0.06095531777414610,-0.00181,0.08068,Heterogeneous Compound Symmetry
Placebo,0,WEEK 6,7,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),0.09066,0.00005941756123896,0.04648,0.1348,Heterogeneous Compound Symmetry
Xanomeline High Dose,81,WEEK 6,7,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),-0.03519,0.12306332179442000,-0.07993,0.009547,Heterogeneous Compound Symmetry
Placebo,0,WEEK 6,7,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),0.1258,0.00000001106008172,0.08286,0.1688,Heterogeneous Compound Symmetry
Placebo,0,WEEK 8,8,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),0.1757,0.00000000000001363,0.1314,0.2201,Heterogeneous Compound Symmetry
Xanomeline High Dose,81,WEEK 8,8,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),0.06392,0.00724107267658530,0.01729,0.1106,Heterogeneous Compound Symmetry
Placebo,0,WEEK 8,8,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),0.1118,0.00000105288800275,0.06704,0.1565,Heterogeneous Compound Symmetry
Placebo,0,WEEK 12,9,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),0.1305,0.00000004315803538,0.08397,0.1770,Heterogeneous Compound Symmetry
Xanomeline High Dose,81,WEEK 12,9,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),0.004255,0.85974288790996000,-0.04296,0.05147,Heterogeneous Compound Symmetry
Placebo,0,WEEK 12,9,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),0.1262,0.00000008039019529,0.08029,0.1721,Heterogeneous Compound Symmetry
Placebo,0,WEEK 16,10,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),0.09885,0.00007352615266512,0.05007,0.1476,Heterogeneous Compound Symmetry
Xanomeline High Dose,81,WEEK 16,10,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),-0.01882,0.50366217712638000,-0.07402,0.03637,Heterogeneous Compound Symmetry
Placebo,0,WEEK 16,10,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),0.1177,0.00000694697333322,0.06649,0.1689,Heterogeneous Compound Symmetry
Placebo,0,WEEK 20,11,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),0.1133,0.00003402750658198,0.05984,0.1668,Heterogeneous Compound Symmetry
Xanomeline High Dose,81,WEEK 20,11,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),0.06438,0.04513252831950240,0.001398,0.1274,Heterogeneous Compound Symmetry
Placebo,0,WEEK 20,11,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),0.04894,0.07876740208562000,-0.00563,0.1035,Heterogeneous Compound Symmetry
Placebo,0,WEEK 24,12,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),0.05051,0.02665195787052640,0.005855,0.09517,Heterogeneous Compound Symmetry
Xanomeline High Dose,81,WEEK 24,12,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),-0.00748,0.77203679833236000,-0.05815,0.04318,Heterogeneous Compound Symmetry
Placebo,0,WEEK 24,12,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),0.05800,0.00667175648566325,0.01612,0.09988,Heterogeneous Compound Symmetry
Placebo,0,WEEK 26,13,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),0.06171,0.05613863588375620,-0.00162,0.1250,Heterogeneous Compound Symmetry
Xanomeline High Dose,81,WEEK 26,13,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),0.01774,0.63589726603504000,-0.05575,0.09124,Heterogeneous Compound Symmetry
Placebo,0,WEEK 26,13,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),0.04396,0.16193139130258000,-0.01766,0.1056,Heterogeneous Compound Symmetry
Placebo,0,WEEK 2,4,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),0.03478,0.08598466016748000,-0.00493,0.07448,First Order Autoregressive
Xanomeline High Dose,81,WEEK 2,4,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),0.02331,0.24818516877752000,-0.01627,0.06290,First Order Autoregressive
Placebo,0,WEEK 2,4,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),0.01146,0.57349708792061000,-0.02847,0.05139,First Order Autoregressive
Placebo,0,WEEK 4,5,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),0.04067,0.05243700574176750,-0.00043,0.08176,First Order Autoregressive
Xanomeline High Dose,81,WEEK 4,5,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),0.001235,0.95430161125561000,-0.04101,0.04348,First Order Autoregressive
Placebo,0,WEEK 4,5,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),0.03943,0.06095531777414610,-0.00181,0.08068,First Order Autoregressive
Placebo,0,WEEK 6,7,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),0.09066,0.00005941756123896,0.04648,0.1348,First Order Autoregressive
Xanomeline High Dose,81,WEEK 6,7,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),-0.03519,0.12306332179442000,-0.07993,0.009547,First Order Autoregressive
Placebo,0,WEEK 6,7,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),0.1258,0.00000001106008172,0.08286,0.1688,First Order Autoregressive
Placebo,0,WEEK 8,8,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),0.1757,0.00000000000001363,0.1314,0.2201,First Order Autoregressive
Xanomeline High Dose,81,WEEK 8,8,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),0.06392,0.00724107267658530,0.01729,0.1106,First Order Autoregressive
Placebo,0,WEEK 8,8,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),0.1118,0.00000105288800275,0.06704,0.1565,First Order Autoregressive
Placebo,0,WEEK 12,9,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),0.1305,0.00000004315803538,0.08397,0.1770,First Order Autoregressive
Xanomeline High Dose,81,WEEK 12,9,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),0.004255,0.85974288790996000,-0.04296,0.05147,First Order Autoregressive
Placebo,0,WEEK 12,9,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),0.1262,0.00000008039019529,0.08029,0.1721,First Order Autoregressive
Placebo,0,WEEK 16,10,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),0.09885,0.00007352615266512,0.05007,0.1476,First Order Autoregressive
Xanomeline High Dose,81,WEEK 16,10,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),-0.01882,0.50366217712638000,-0.07402,0.03637,First Order Autoregressive
Placebo,0,WEEK 16,10,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),0.1177,0.00000694697333322,0.06649,0.1689,First Order Autoregressive
Placebo,0,WEEK 20,11,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),0.1133,0.00003402750658198,0.05984,0.1668,First Order Autoregressive
Xanomeline High Dose,81,WEEK 20,11,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),0.06438,0.04513252831950240,0.001398,0.1274,First Order Autoregressive
Placebo,0,WEEK 20,11,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),0.04894,0.07876740208562000,-0.00563,0.1035,First Order Autoregressive
Placebo,0,WEEK 24,12,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),0.05051,0.02665195787052640,0.005855,0.09517,First Order Autoregressive
Xanomeline High Dose,81,WEEK 24,12,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),-0.00748,0.77203679833236000,-0.05815,0.04318,First Order Autoregressive
Placebo,0,WEEK 24,12,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),0.05800,0.00667175648566325,0.01612,0.09988,First Order Autoregressive
Placebo,0,WEEK 26,13,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),0.06171,0.05613863588375620,-0.00162,0.1250,First Order Autoregressive
Xanomeline High Dose,81,WEEK 26,13,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),0.01774,0.63589726603504000,-0.05575,0.09124,First Order Autoregressive
Placebo,0,WEEK 26,13,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),0.04396,0.16193139130258000,-0.01766,0.1056,First Order Autoregressive
Placebo,0,WEEK 2,4,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),0.03478,0.08598466016748000,-0.00493,0.07448,Compound Symmetry
Xanomeline High Dose,81,WEEK 2,4,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),0.02331,0.24818516877752000,-0.01627,0.06290,Compound Symmetry
Placebo,0,WEEK 2,4,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),0.01146,0.57349708792061000,-0.02847,0.05139,Compound Symmetry
Placebo,0,WEEK 4,5,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),0.04067,0.05243700574176750,-0.00043,0.08176,Compound Symmetry
Xanomeline High Dose,81,WEEK 4,5,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),0.001235,0.95430161125561000,-0.04101,0.04348,Compound Symmetry
Placebo,0,WEEK 4,5,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),0.03943,0.06095531777414610,-0.00181,0.08068,Compound Symmetry
Placebo,0,WEEK 6,7,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),0.09066,0.00005941756123896,0.04648,0.1348,Compound Symmetry
Xanomeline High Dose,81,WEEK 6,7,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),-0.03519,0.12306332179442000,-0.07993,0.009547,Compound Symmetry
Placebo,0,WEEK 6,7,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),0.1258,0.00000001106008172,0.08286,0.1688,Compound Symmetry
Placebo,0,WEEK 8,8,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),0.1757,0.00000000000001363,0.1314,0.2201,Compound Symmetry
Xanomeline High Dose,81,WEEK 8,8,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),0.06392,0.00724107267658530,0.01729,0.1106,Compound Symmetry
Placebo,0,WEEK 8,8,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),0.1118,0.00000105288800275,0.06704,0.1565,Compound Symmetry
Placebo,0,WEEK 12,9,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),0.1305,0.00000004315803538,0.08397,0.1770,Compound Symmetry
Xanomeline High Dose,81,WEEK 12,9,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),0.004255,0.85974288790996000,-0.04296,0.05147,Compound Symmetry
Placebo,0,WEEK 12,9,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),0.1262,0.00000008039019529,0.08029,0.1721,Compound Symmetry
Placebo,0,WEEK 16,10,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),0.09885,0.00007352615266512,0.05007,0.1476,Compound Symmetry
Xanomeline High Dose,81,WEEK 16,10,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),-0.01882,0.50366217712638000,-0.07402,0.03637,Compound Symmetry
Placebo,0,WEEK 16,10,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),0.1177,0.00000694697333322,0.06649,0.1689,Compound Symmetry
Placebo,0,WEEK 20,11,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),0.1133,0.00003402750658198,0.05984,0.1668,Compound Symmetry
Xanomeline High Dose,81,WEEK 20,11,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),0.06438,0.04513252831950240,0.001398,0.1274,Compound Symmetry
Placebo,0,WEEK 20,11,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),0.04894,0.07876740208562000,-0.00563,0.1035,Compound Symmetry
Placebo,0,WEEK 24,12,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),0.05051,0.02665195787052640,0.005855,0.09517,Compound Symmetry
Xanomeline High Dose,81,WEEK 24,12,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),-0.00748,0.77203679833236000,-0.05815,0.04318,Compound Symmetry
Placebo,0,WEEK 24,12,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),0.05800,0.00667175648566325,0.01612,0.09988,Compound Symmetry
Placebo,0,WEEK 26,13,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),0.06171,0.05613863588375620,-0.00162,0.1250,Compound Symmetry
Xanomeline High Dose,81,WEEK 26,13,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),0.01774,0.63589726603504000,-0.05575,0.09124,Compound Symmetry
Placebo,0,WEEK 26,13,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),0.04396,0.16193139130258000,-0.01766,0.1056,Compound Symmetry
Placebo,0,WEEK 2,4,Xanomeline Low Dose,54,BASO,Basophils (GI/L),0.006035,0.07163103049503000,-0.00053,0.01260,Unstructured
Xanomeline High Dose,81,WEEK 2,4,Xanomeline Low Dose,54,BASO,Basophils (GI/L),0.003281,0.32581285691643000,-0.00327,0.009828,Unstructured
Placebo,0,WEEK 2,4,Xanomeline High Dose,81,BASO,Basophils (GI/L),0.002754,0.41354158372298000,-0.00385,0.009360,Unstructured
Placebo,0,WEEK 4,5,Xanomeline Low Dose,54,BASO,Basophils (GI/L),0.007365,0.03368221076050520,0.000569,0.01416,Unstructured
Xanomeline High Dose,81,WEEK 4,5,Xanomeline Low Dose,54,BASO,Basophils (GI/L),0.000974,0.78459907545787000,-0.00601,0.007963,Unstructured
Placebo,0,WEEK 4,5,Xanomeline High Dose,81,BASO,Basophils (GI/L),0.006391,0.06628668104881000,-0.00043,0.01321,Unstructured
Placebo,0,WEEK 6,7,Xanomeline Low Dose,54,BASO,Basophils (GI/L),0.004575,0.21951864084047000,-0.00273,0.01188,Unstructured
Xanomeline High Dose,81,WEEK 6,7,Xanomeline Low Dose,54,BASO,Basophils (GI/L),-0.00714,0.05873677232577110,-0.01454,0.000264,Unstructured
Placebo,0,WEEK 6,7,Xanomeline High Dose,81,BASO,Basophils (GI/L),0.01171,0.00125718381320956,0.004602,0.01882,Unstructured
Placebo,0,WEEK 8,8,Xanomeline Low Dose,54,BASO,Basophils (GI/L),0.006429,0.08592239985101000,-0.00091,0.01377,Unstructured
Xanomeline High Dose,81,WEEK 8,8,Xanomeline Low Dose,54,BASO,Basophils (GI/L),-0.00868,0.02753288965871130,-0.01639,-0.00096,Unstructured
Placebo,0,WEEK 8,8,Xanomeline High Dose,81,BASO,Basophils (GI/L),0.01510,0.00006538475832269,0.007703,0.02251,Unstructured
Placebo,0,WEEK 12,9,Xanomeline Low Dose,54,BASO,Basophils (GI/L),0.005364,0.17158178187487000,-0.00233,0.01306,Unstructured
Xanomeline High Dose,81,WEEK 12,9,Xanomeline Low Dose,54,BASO,Basophils (GI/L),-0.00456,0.25205486816797000,-0.01237,0.003247,Unstructured
Placebo,0,WEEK 12,9,Xanomeline High Dose,81,BASO,Basophils (GI/L),0.009925,0.01044817005340750,0.002331,0.01752,Unstructured
Placebo,0,WEEK 16,10,Xanomeline Low Dose,54,BASO,Basophils (GI/L),0.001900,0.64422955160424000,-0.00617,0.009969,Unstructured
Xanomeline High Dose,81,WEEK 16,10,Xanomeline Low Dose,54,BASO,Basophils (GI/L),-0.00812,0.08135232596201000,-0.01725,0.001012,Unstructured
Placebo,0,WEEK 16,10,Xanomeline High Dose,81,BASO,Basophils (GI/L),0.01002,0.02039807294699440,0.001553,0.01848,Unstructured
Placebo,0,WEEK 20,11,Xanomeline Low Dose,54,BASO,Basophils (GI/L),-0.00035,0.93768249789440000,-0.00920,0.008497,Unstructured
Xanomeline High Dose,81,WEEK 20,11,Xanomeline Low Dose,54,BASO,Basophils (GI/L),0.001233,0.81649776313136000,-0.00919,0.01165,Unstructured
Placebo,0,WEEK 20,11,Xanomeline High Dose,81,BASO,Basophils (GI/L),-0.00159,0.73039797379555000,-0.01061,0.007439,Unstructured
Placebo,0,WEEK 24,12,Xanomeline Low Dose,54,BASO,Basophils (GI/L),0.003584,0.34156295386019000,-0.00381,0.01097,Unstructured
Xanomeline High Dose,81,WEEK 24,12,Xanomeline Low Dose,54,BASO,Basophils (GI/L),-0.00022,0.95986791439523000,-0.00860,0.008167,Unstructured
Placebo,0,WEEK 24,12,Xanomeline High Dose,81,BASO,Basophils (GI/L),0.003799,0.28198225878802000,-0.00312,0.01072,Unstructured
Placebo,0,WEEK 26,13,Xanomeline Low Dose,54,BASO,Basophils (GI/L),0.000347,0.94819370873066000,-0.01013,0.01082,Unstructured
Xanomeline High Dose,81,WEEK 26,13,Xanomeline Low Dose,54,BASO,Basophils (GI/L),-0.00953,0.12433239383934000,-0.02168,0.002626,Unstructured
Placebo,0,WEEK 26,13,Xanomeline High Dose,81,BASO,Basophils (GI/L),0.009875,0.05746531989787920,-0.00031,0.02006,Unstructured
Placebo,0,WEEK 2,4,Xanomeline Low Dose,54,BASO,Basophils (GI/L),0.006035,0.07163103049503000,-0.00053,0.01260,Toeplitz
Xanomeline High Dose,81,WEEK 2,4,Xanomeline Low Dose,54,BASO,Basophils (GI/L),0.003281,0.32581285691643000,-0.00327,0.009828,Toeplitz
Placebo,0,WEEK 2,4,Xanomeline High Dose,81,BASO,Basophils (GI/L),0.002754,0.41354158372298000,-0.00385,0.009360,Toeplitz
Placebo,0,WEEK 4,5,Xanomeline Low Dose,54,BASO,Basophils (GI/L),0.007365,0.03368221076050520,0.000569,0.01416,Toeplitz
Xanomeline High Dose,81,WEEK 4,5,Xanomeline Low Dose,54,BASO,Basophils (GI/L),0.000974,0.78459907545787000,-0.00601,0.007963,Toeplitz
Placebo,0,WEEK 4,5,Xanomeline High Dose,81,BASO,Basophils (GI/L),0.006391,0.06628668104881000,-0.00043,0.01321,Toeplitz
Placebo,0,WEEK 6,7,Xanomeline Low Dose,54,BASO,Basophils (GI/L),0.004575,0.21951864084047000,-0.00273,0.01188,Toeplitz
Xanomeline High Dose,81,WEEK 6,7,Xanomeline Low Dose,54,BASO,Basophils (GI/L),-0.00714,0.05873677232577110,-0.01454,0.000264,Toeplitz
Placebo,0,WEEK 6,7,Xanomeline High Dose,81,BASO,Basophils (GI/L),0.01171,0.00125718381320956,0.004602,0.01882,Toeplitz
Placebo,0,WEEK 8,8,Xanomeline Low Dose,54,BASO,Basophils (GI/L),0.006429,0.08592239985101000,-0.00091,0.01377,Toeplitz
Xanomeline High Dose,81,WEEK 8,8,Xanomeline Low Dose,54,BASO,Basophils (GI/L),-0.00868,0.02753288965871130,-0.01639,-0.00096,Toeplitz
Placebo,0,WEEK 8,8,Xanomeline High Dose,81,BASO,Basophils (GI/L),0.01510,0.00006538475832269,0.007703,0.02251,Toeplitz
Placebo,0,WEEK 12,9,Xanomeline Low Dose,54,BASO,Basophils (GI/L),0.005364,0.17158178187487000,-0.00233,0.01306,Toeplitz
Xanomeline High Dose,81,WEEK 12,9,Xanomeline Low Dose,54,BASO,Basophils (GI/L),-0.00456,0.25205486816797000,-0.01237,0.003247,Toeplitz
Placebo,0,WEEK 12,9,Xanomeline High Dose,81,BASO,Basophils (GI/L),0.009925,0.01044817005340750,0.002331,0.01752,Toeplitz
Placebo,0,WEEK 16,10,Xanomeline Low Dose,54,BASO,Basophils (GI/L),0.001900,0.64422955160424000,-0.00617,0.009969,Toeplitz
Xanomeline High Dose,81,WEEK 16,10,Xanomeline Low Dose,54,BASO,Basophils (GI/L),-0.00812,0.08135232596201000,-0.01725,0.001012,Toeplitz
Placebo,0,WEEK 16,10,Xanomeline High Dose,81,BASO,Basophils (GI/L),0.01002,0.02039807294699440,0.001553,0.01848,Toeplitz
Placebo,0,WEEK 20,11,Xanomeline Low Dose,54,BASO,Basophils (GI/L),-0.00035,0.93768249789440000,-0.00920,0.008497,Toeplitz
