reftrta,reftrtan,VISIT,VISITNUM,TRTA,TRTAN,PARAMCD,PARAM,lsmeans_difference,pval_interaction,lowerci95,upperci95,covariatestructure
Placebo,0,WEEK 4,5,Xanomeline Low Dose,54,BASO,Basophils (GI/L),0.007383,0.03326807192200390,0.000586,0.01418,Toeplitz
Xanomeline High Dose,81,WEEK 4,5,Xanomeline Low Dose,54,BASO,Basophils (GI/L),0.001102,0.75757734968956000,-0.00590,0.008104,Toeplitz
Placebo,0,WEEK 4,5,Xanomeline High Dose,81,BASO,Basophils (GI/L),0.006281,0.07150883151704000,-0.00055,0.01311,Toeplitz
Placebo,0,WEEK 6,7,Xanomeline Low Dose,54,BASO,Basophils (GI/L),0.004583,0.21874138532518000,-0.00272,0.01189,Toeplitz
Xanomeline High Dose,81,WEEK 6,7,Xanomeline Low Dose,54,BASO,Basophils (GI/L),-0.00715,0.05835744913780490,-0.01455,0.000253,Toeplitz
Placebo,0,WEEK 6,7,Xanomeline High Dose,81,BASO,Basophils (GI/L),0.01173,0.00124012265459976,0.004618,0.01884,Toeplitz
Placebo,0,WEEK 8,8,Xanomeline Low Dose,54,BASO,Basophils (GI/L),0.006813,0.06923895847190000,-0.00054,0.01416,Toeplitz
Xanomeline High Dose,81,WEEK 8,8,Xanomeline Low Dose,54,BASO,Basophils (GI/L),-0.00817,0.03852591993606840,-0.01590,-0.00043,Toeplitz
Placebo,0,WEEK 8,8,Xanomeline High Dose,81,BASO,Basophils (GI/L),0.01498,0.00007523472586387,0.007577,0.02238,Toeplitz
Placebo,0,WEEK 12,9,Xanomeline Low Dose,54,BASO,Basophils (GI/L),0.005316,0.17597270834890000,-0.00239,0.01302,Toeplitz
Xanomeline High Dose,81,WEEK 12,9,Xanomeline Low Dose,54,BASO,Basophils (GI/L),-0.00456,0.25257353000956000,-0.01236,0.003252,Toeplitz
Placebo,0,WEEK 12,9,Xanomeline High Dose,81,BASO,Basophils (GI/L),0.009872,0.01099090175717480,0.002266,0.01748,Toeplitz
Placebo,0,WEEK 16,10,Xanomeline Low Dose,54,BASO,Basophils (GI/L),0.001875,0.64877503432623000,-0.00620,0.009949,Toeplitz
Xanomeline High Dose,81,WEEK 16,10,Xanomeline Low Dose,54,BASO,Basophils (GI/L),-0.00814,0.08053685053639000,-0.01728,0.000991,Toeplitz
Placebo,0,WEEK 16,10,Xanomeline High Dose,81,BASO,Basophils (GI/L),0.01002,0.02038820032068180,0.001553,0.01848,Toeplitz
Placebo,0,WEEK 20,11,Xanomeline Low Dose,54,BASO,Basophils (GI/L),0.000116,0.97951281817358000,-0.00877,0.009001,Toeplitz
Xanomeline High Dose,81,WEEK 20,11,Xanomeline Low Dose,54,BASO,Basophils (GI/L),0.001754,0.74221189670536000,-0.00870,0.01221,Toeplitz
Placebo,0,WEEK 20,11,Xanomeline High Dose,81,BASO,Basophils (GI/L),-0.00164,0.72195531267995000,-0.01066,0.007387,Toeplitz
Placebo,0,WEEK 24,12,Xanomeline Low Dose,54,BASO,Basophils (GI/L),0.003931,0.29829030450375000,-0.00348,0.01134,Toeplitz
Xanomeline High Dose,81,WEEK 24,12,Xanomeline Low Dose,54,BASO,Basophils (GI/L),0.000260,0.95175443181099000,-0.00816,0.008676,Toeplitz
Placebo,0,WEEK 24,12,Xanomeline High Dose,81,BASO,Basophils (GI/L),0.003671,0.29872753340527000,-0.00326,0.01060,Toeplitz
Placebo,0,WEEK 26,13,Xanomeline Low Dose,54,BASO,Basophils (GI/L),0.000648,0.90352411725654000,-0.00983,0.01113,Toeplitz
Xanomeline High Dose,81,WEEK 26,13,Xanomeline Low Dose,54,BASO,Basophils (GI/L),-0.00890,0.15219784998424000,-0.02108,0.003285,Toeplitz
Placebo,0,WEEK 26,13,Xanomeline High Dose,81,BASO,Basophils (GI/L),0.009546,0.06654040336083000,-0.00065,0.01974,Toeplitz
Placebo,0,WEEK 2,4,Xanomeline Low Dose,54,BASO,Basophils (GI/L),0.005987,0.07395610788153000,-0.00058,0.01256,Heterogeneous First Order Autoregressive
Xanomeline High Dose,81,WEEK 2,4,Xanomeline Low Dose,54,BASO,Basophils (GI/L),0.003333,0.31822169838285000,-0.00322,0.009882,Heterogeneous First Order Autoregressive
Placebo,0,WEEK 2,4,Xanomeline High Dose,81,BASO,Basophils (GI/L),0.002654,0.43111476719342000,-0.00396,0.009264,Heterogeneous First Order Autoregressive
Placebo,0,WEEK 4,5,Xanomeline Low Dose,54,BASO,Basophils (GI/L),0.007383,0.03326807192200390,0.000586,0.01418,Heterogeneous First Order Autoregressive
Xanomeline High Dose,81,WEEK 4,5,Xanomeline Low Dose,54,BASO,Basophils (GI/L),0.001102,0.75757734968956000,-0.00590,0.008104,Heterogeneous First Order Autoregressive
Placebo,0,WEEK 4,5,Xanomeline High Dose,81,BASO,Basophils (GI/L),0.006281,0.07150883151704000,-0.00055,0.01311,Heterogeneous First Order Autoregressive
Placebo,0,WEEK 6,7,Xanomeline Low Dose,54,BASO,Basophils (GI/L),0.004583,0.21874138532518000,-0.00272,0.01189,Heterogeneous First Order Autoregressive
Xanomeline High Dose,81,WEEK 6,7,Xanomeline Low Dose,54,BASO,Basophils (GI/L),-0.00715,0.05835744913780490,-0.01455,0.000253,Heterogeneous First Order Autoregressive
Placebo,0,WEEK 6,7,Xanomeline High Dose,81,BASO,Basophils (GI/L),0.01173,0.00124012265459976,0.004618,0.01884,Heterogeneous First Order Autoregressive
Placebo,0,WEEK 8,8,Xanomeline Low Dose,54,BASO,Basophils (GI/L),0.006813,0.06923895847190000,-0.00054,0.01416,Heterogeneous First Order Autoregressive
Xanomeline High Dose,81,WEEK 8,8,Xanomeline Low Dose,54,BASO,Basophils (GI/L),-0.00817,0.03852591993606840,-0.01590,-0.00043,Heterogeneous First Order Autoregressive
Placebo,0,WEEK 8,8,Xanomeline High Dose,81,BASO,Basophils (GI/L),0.01498,0.00007523472586387,0.007577,0.02238,Heterogeneous First Order Autoregressive
Placebo,0,WEEK 12,9,Xanomeline Low Dose,54,BASO,Basophils (GI/L),0.005316,0.17597270834890000,-0.00239,0.01302,Heterogeneous First Order Autoregressive
Xanomeline High Dose,81,WEEK 12,9,Xanomeline Low Dose,54,BASO,Basophils (GI/L),-0.00456,0.25257353000956000,-0.01236,0.003252,Heterogeneous First Order Autoregressive
Placebo,0,WEEK 12,9,Xanomeline High Dose,81,BASO,Basophils (GI/L),0.009872,0.01099090175717480,0.002266,0.01748,Heterogeneous First Order Autoregressive
Placebo,0,WEEK 16,10,Xanomeline Low Dose,54,BASO,Basophils (GI/L),0.001875,0.64877503432623000,-0.00620,0.009949,Heterogeneous First Order Autoregressive
Xanomeline High Dose,81,WEEK 16,10,Xanomeline Low Dose,54,BASO,Basophils (GI/L),-0.00814,0.08053685053639000,-0.01728,0.000991,Heterogeneous First Order Autoregressive
Placebo,0,WEEK 16,10,Xanomeline High Dose,81,BASO,Basophils (GI/L),0.01002,0.02038820032068180,0.001553,0.01848,Heterogeneous First Order Autoregressive
Placebo,0,WEEK 20,11,Xanomeline Low Dose,54,BASO,Basophils (GI/L),0.000116,0.97951281817358000,-0.00877,0.009001,Heterogeneous First Order Autoregressive
Xanomeline High Dose,81,WEEK 20,11,Xanomeline Low Dose,54,BASO,Basophils (GI/L),0.001754,0.74221189670536000,-0.00870,0.01221,Heterogeneous First Order Autoregressive
Placebo,0,WEEK 20,11,Xanomeline High Dose,81,BASO,Basophils (GI/L),-0.00164,0.72195531267995000,-0.01066,0.007387,Heterogeneous First Order Autoregressive
Placebo,0,WEEK 24,12,Xanomeline Low Dose,54,BASO,Basophils (GI/L),0.003931,0.29829030450375000,-0.00348,0.01134,Heterogeneous First Order Autoregressive
Xanomeline High Dose,81,WEEK 24,12,Xanomeline Low Dose,54,BASO,Basophils (GI/L),0.000260,0.95175443181099000,-0.00816,0.008676,Heterogeneous First Order Autoregressive
Placebo,0,WEEK 24,12,Xanomeline High Dose,81,BASO,Basophils (GI/L),0.003671,0.29872753340527000,-0.00326,0.01060,Heterogeneous First Order Autoregressive
Placebo,0,WEEK 26,13,Xanomeline Low Dose,54,BASO,Basophils (GI/L),0.000648,0.90352411725654000,-0.00983,0.01113,Heterogeneous First Order Autoregressive
Xanomeline High Dose,81,WEEK 26,13,Xanomeline Low Dose,54,BASO,Basophils (GI/L),-0.00890,0.15219784998424000,-0.02108,0.003285,Heterogeneous First Order Autoregressive
Placebo,0,WEEK 26,13,Xanomeline High Dose,81,BASO,Basophils (GI/L),0.009546,0.06654040336083000,-0.00065,0.01974,Heterogeneous First Order Autoregressive
Placebo,0,WEEK 2,4,Xanomeline Low Dose,54,BASO,Basophils (GI/L),0.005987,0.07395610788153000,-0.00058,0.01256,Heterogeneous Compound Symmetry
Xanomeline High Dose,81,WEEK 2,4,Xanomeline Low Dose,54,BASO,Basophils (GI/L),0.003333,0.31822169838285000,-0.00322,0.009882,Heterogeneous Compound Symmetry
Placebo,0,WEEK 2,4,Xanomeline High Dose,81,BASO,Basophils (GI/L),0.002654,0.43111476719342000,-0.00396,0.009264,Heterogeneous Compound Symmetry
Placebo,0,WEEK 4,5,Xanomeline Low Dose,54,BASO,Basophils (GI/L),0.007383,0.03326807192200390,0.000586,0.01418,Heterogeneous Compound Symmetry
Xanomeline High Dose,81,WEEK 4,5,Xanomeline Low Dose,54,BASO,Basophils (GI/L),0.001102,0.75757734968956000,-0.00590,0.008104,Heterogeneous Compound Symmetry
Placebo,0,WEEK 4,5,Xanomeline High Dose,81,BASO,Basophils (GI/L),0.006281,0.07150883151704000,-0.00055,0.01311,Heterogeneous Compound Symmetry
Placebo,0,WEEK 6,7,Xanomeline Low Dose,54,BASO,Basophils (GI/L),0.004583,0.21874138532518000,-0.00272,0.01189,Heterogeneous Compound Symmetry
Xanomeline High Dose,81,WEEK 6,7,Xanomeline Low Dose,54,BASO,Basophils (GI/L),-0.00715,0.05835744913780490,-0.01455,0.000253,Heterogeneous Compound Symmetry
Placebo,0,WEEK 6,7,Xanomeline High Dose,81,BASO,Basophils (GI/L),0.01173,0.00124012265459976,0.004618,0.01884,Heterogeneous Compound Symmetry
Placebo,0,WEEK 8,8,Xanomeline Low Dose,54,BASO,Basophils (GI/L),0.006813,0.06923895847190000,-0.00054,0.01416,Heterogeneous Compound Symmetry
Xanomeline High Dose,81,WEEK 8,8,Xanomeline Low Dose,54,BASO,Basophils (GI/L),-0.00817,0.03852591993606840,-0.01590,-0.00043,Heterogeneous Compound Symmetry
Placebo,0,WEEK 8,8,Xanomeline High Dose,81,BASO,Basophils (GI/L),0.01498,0.00007523472586387,0.007577,0.02238,Heterogeneous Compound Symmetry
Placebo,0,WEEK 12,9,Xanomeline Low Dose,54,BASO,Basophils (GI/L),0.005316,0.17597270834890000,-0.00239,0.01302,Heterogeneous Compound Symmetry
Xanomeline High Dose,81,WEEK 12,9,Xanomeline Low Dose,54,BASO,Basophils (GI/L),-0.00456,0.25257353000956000,-0.01236,0.003252,Heterogeneous Compound Symmetry
Placebo,0,WEEK 12,9,Xanomeline High Dose,81,BASO,Basophils (GI/L),0.009872,0.01099090175717480,0.002266,0.01748,Heterogeneous Compound Symmetry
Placebo,0,WEEK 16,10,Xanomeline Low Dose,54,BASO,Basophils (GI/L),0.001875,0.64877503432623000,-0.00620,0.009949,Heterogeneous Compound Symmetry
Xanomeline High Dose,81,WEEK 16,10,Xanomeline Low Dose,54,BASO,Basophils (GI/L),-0.00814,0.08053685053639000,-0.01728,0.000991,Heterogeneous Compound Symmetry
Placebo,0,WEEK 16,10,Xanomeline High Dose,81,BASO,Basophils (GI/L),0.01002,0.02038820032068180,0.001553,0.01848,Heterogeneous Compound Symmetry
Placebo,0,WEEK 20,11,Xanomeline Low Dose,54,BASO,Basophils (GI/L),0.000116,0.97951281817358000,-0.00877,0.009001,Heterogeneous Compound Symmetry
Xanomeline High Dose,81,WEEK 20,11,Xanomeline Low Dose,54,BASO,Basophils (GI/L),0.001754,0.74221189670536000,-0.00870,0.01221,Heterogeneous Compound Symmetry
Placebo,0,WEEK 20,11,Xanomeline High Dose,81,BASO,Basophils (GI/L),-0.00164,0.72195531267995000,-0.01066,0.007387,Heterogeneous Compound Symmetry
Placebo,0,WEEK 24,12,Xanomeline Low Dose,54,BASO,Basophils (GI/L),0.003931,0.29829030450375000,-0.00348,0.01134,Heterogeneous Compound Symmetry
Xanomeline High Dose,81,WEEK 24,12,Xanomeline Low Dose,54,BASO,Basophils (GI/L),0.000260,0.95175443181099000,-0.00816,0.008676,Heterogeneous Compound Symmetry
Placebo,0,WEEK 24,12,Xanomeline High Dose,81,BASO,Basophils (GI/L),0.003671,0.29872753340527000,-0.00326,0.01060,Heterogeneous Compound Symmetry
Placebo,0,WEEK 26,13,Xanomeline Low Dose,54,BASO,Basophils (GI/L),0.000648,0.90352411725654000,-0.00983,0.01113,Heterogeneous Compound Symmetry
Xanomeline High Dose,81,WEEK 26,13,Xanomeline Low Dose,54,BASO,Basophils (GI/L),-0.00890,0.15219784998424000,-0.02108,0.003285,Heterogeneous Compound Symmetry
Placebo,0,WEEK 26,13,Xanomeline High Dose,81,BASO,Basophils (GI/L),0.009546,0.06654040336083000,-0.00065,0.01974,Heterogeneous Compound Symmetry
Placebo,0,WEEK 2,4,Xanomeline Low Dose,54,BASO,Basophils (GI/L),0.005987,0.07395610788153000,-0.00058,0.01256,First Order Autoregressive
Xanomeline High Dose,81,WEEK 2,4,Xanomeline Low Dose,54,BASO,Basophils (GI/L),0.003333,0.31822169838285000,-0.00322,0.009882,First Order Autoregressive
Placebo,0,WEEK 2,4,Xanomeline High Dose,81,BASO,Basophils (GI/L),0.002654,0.43111476719342000,-0.00396,0.009264,First Order Autoregressive
Placebo,0,WEEK 4,5,Xanomeline Low Dose,54,BASO,Basophils (GI/L),0.007383,0.03326807192200390,0.000586,0.01418,First Order Autoregressive
Xanomeline High Dose,81,WEEK 4,5,Xanomeline Low Dose,54,BASO,Basophils (GI/L),0.001102,0.75757734968956000,-0.00590,0.008104,First Order Autoregressive
Placebo,0,WEEK 4,5,Xanomeline High Dose,81,BASO,Basophils (GI/L),0.006281,0.07150883151704000,-0.00055,0.01311,First Order Autoregressive
Placebo,0,WEEK 6,7,Xanomeline Low Dose,54,BASO,Basophils (GI/L),0.004583,0.21874138532518000,-0.00272,0.01189,First Order Autoregressive
Xanomeline High Dose,81,WEEK 6,7,Xanomeline Low Dose,54,BASO,Basophils (GI/L),-0.00715,0.05835744913780490,-0.01455,0.000253,First Order Autoregressive
Placebo,0,WEEK 6,7,Xanomeline High Dose,81,BASO,Basophils (GI/L),0.01173,0.00124012265459976,0.004618,0.01884,First Order Autoregressive
Placebo,0,WEEK 8,8,Xanomeline Low Dose,54,BASO,Basophils (GI/L),0.006813,0.06923895847190000,-0.00054,0.01416,First Order Autoregressive
Xanomeline High Dose,81,WEEK 8,8,Xanomeline Low Dose,54,BASO,Basophils (GI/L),-0.00817,0.03852591993606840,-0.01590,-0.00043,First Order Autoregressive
Placebo,0,WEEK 8,8,Xanomeline High Dose,81,BASO,Basophils (GI/L),0.01498,0.00007523472586387,0.007577,0.02238,First Order Autoregressive
Placebo,0,WEEK 12,9,Xanomeline Low Dose,54,BASO,Basophils (GI/L),0.005316,0.17597270834890000,-0.00239,0.01302,First Order Autoregressive
Xanomeline High Dose,81,WEEK 12,9,Xanomeline Low Dose,54,BASO,Basophils (GI/L),-0.00456,0.25257353000956000,-0.01236,0.003252,First Order Autoregressive
Placebo,0,WEEK 12,9,Xanomeline High Dose,81,BASO,Basophils (GI/L),0.009872,0.01099090175717480,0.002266,0.01748,First Order Autoregressive
Placebo,0,WEEK 16,10,Xanomeline Low Dose,54,BASO,Basophils (GI/L),0.001875,0.64877503432623000,-0.00620,0.009949,First Order Autoregressive
Xanomeline High Dose,81,WEEK 16,10,Xanomeline Low Dose,54,BASO,Basophils (GI/L),-0.00814,0.08053685053639000,-0.01728,0.000991,First Order Autoregressive
Placebo,0,WEEK 16,10,Xanomeline High Dose,81,BASO,Basophils (GI/L),0.01002,0.02038820032068180,0.001553,0.01848,First Order Autoregressive
Placebo,0,WEEK 20,11,Xanomeline Low Dose,54,BASO,Basophils (GI/L),0.000116,0.97951281817358000,-0.00877,0.009001,First Order Autoregressive
Xanomeline High Dose,81,WEEK 20,11,Xanomeline Low Dose,54,BASO,Basophils (GI/L),0.001754,0.74221189670536000,-0.00870,0.01221,First Order Autoregressive
Placebo,0,WEEK 20,11,Xanomeline High Dose,81,BASO,Basophils (GI/L),-0.00164,0.72195531267995000,-0.01066,0.007387,First Order Autoregressive
Placebo,0,WEEK 24,12,Xanomeline Low Dose,54,BASO,Basophils (GI/L),0.003931,0.29829030450375000,-0.00348,0.01134,First Order Autoregressive
Xanomeline High Dose,81,WEEK 24,12,Xanomeline Low Dose,54,BASO,Basophils (GI/L),0.000260,0.95175443181099000,-0.00816,0.008676,First Order Autoregressive
Placebo,0,WEEK 24,12,Xanomeline High Dose,81,BASO,Basophils (GI/L),0.003671,0.29872753340527000,-0.00326,0.01060,First Order Autoregressive
Placebo,0,WEEK 26,13,Xanomeline Low Dose,54,BASO,Basophils (GI/L),0.000648,0.90352411725654000,-0.00983,0.01113,First Order Autoregressive
Xanomeline High Dose,81,WEEK 26,13,Xanomeline Low Dose,54,BASO,Basophils (GI/L),-0.00890,0.15219784998424000,-0.02108,0.003285,First Order Autoregressive
Placebo,0,WEEK 26,13,Xanomeline High Dose,81,BASO,Basophils (GI/L),0.009546,0.06654040336083000,-0.00065,0.01974,First Order Autoregressive
Placebo,0,WEEK 2,4,Xanomeline Low Dose,54,BASO,Basophils (GI/L),0.005987,0.07395610788153000,-0.00058,0.01256,Compound Symmetry
Xanomeline High Dose,81,WEEK 2,4,Xanomeline Low Dose,54,BASO,Basophils (GI/L),0.003333,0.31822169838285000,-0.00322,0.009882,Compound Symmetry
Placebo,0,WEEK 2,4,Xanomeline High Dose,81,BASO,Basophils (GI/L),0.002654,0.43111476719342000,-0.00396,0.009264,Compound Symmetry
Placebo,0,WEEK 4,5,Xanomeline Low Dose,54,BASO,Basophils (GI/L),0.007383,0.03326807192200390,0.000586,0.01418,Compound Symmetry
Xanomeline High Dose,81,WEEK 4,5,Xanomeline Low Dose,54,BASO,Basophils (GI/L),0.001102,0.75757734968956000,-0.00590,0.008104,Compound Symmetry
Placebo,0,WEEK 4,5,Xanomeline High Dose,81,BASO,Basophils (GI/L),0.006281,0.07150883151704000,-0.00055,0.01311,Compound Symmetry
Placebo,0,WEEK 6,7,Xanomeline Low Dose,54,BASO,Basophils (GI/L),0.004583,0.21874138532518000,-0.00272,0.01189,Compound Symmetry
Xanomeline High Dose,81,WEEK 6,7,Xanomeline Low Dose,54,BASO,Basophils (GI/L),-0.00715,0.05835744913780490,-0.01455,0.000253,Compound Symmetry
Placebo,0,WEEK 6,7,Xanomeline High Dose,81,BASO,Basophils (GI/L),0.01173,0.00124012265459976,0.004618,0.01884,Compound Symmetry
Placebo,0,WEEK 8,8,Xanomeline Low Dose,54,BASO,Basophils (GI/L),0.006813,0.06923895847190000,-0.00054,0.01416,Compound Symmetry
Xanomeline High Dose,81,WEEK 8,8,Xanomeline Low Dose,54,BASO,Basophils (GI/L),-0.00817,0.03852591993606840,-0.01590,-0.00043,Compound Symmetry
Placebo,0,WEEK 8,8,Xanomeline High Dose,81,BASO,Basophils (GI/L),0.01498,0.00007523472586387,0.007577,0.02238,Compound Symmetry
Placebo,0,WEEK 12,9,Xanomeline Low Dose,54,BASO,Basophils (GI/L),0.005316,0.17597270834890000,-0.00239,0.01302,Compound Symmetry
Xanomeline High Dose,81,WEEK 12,9,Xanomeline Low Dose,54,BASO,Basophils (GI/L),-0.00456,0.25257353000956000,-0.01236,0.003252,Compound Symmetry
Placebo,0,WEEK 12,9,Xanomeline High Dose,81,BASO,Basophils (GI/L),0.009872,0.01099090175717480,0.002266,0.01748,Compound Symmetry
Placebo,0,WEEK 16,10,Xanomeline Low Dose,54,BASO,Basophils (GI/L),0.001875,0.64877503432623000,-0.00620,0.009949,Compound Symmetry
Xanomeline High Dose,81,WEEK 16,10,Xanomeline Low Dose,54,BASO,Basophils (GI/L),-0.00814,0.08053685053639000,-0.01728,0.000991,Compound Symmetry
Placebo,0,WEEK 16,10,Xanomeline High Dose,81,BASO,Basophils (GI/L),0.01002,0.02038820032068180,0.001553,0.01848,Compound Symmetry
Placebo,0,WEEK 20,11,Xanomeline Low Dose,54,BASO,Basophils (GI/L),0.000116,0.97951281817358000,-0.00877,0.009001,Compound Symmetry
Xanomeline High Dose,81,WEEK 20,11,Xanomeline Low Dose,54,BASO,Basophils (GI/L),0.001754,0.74221189670536000,-0.00870,0.01221,Compound Symmetry
Placebo,0,WEEK 20,11,Xanomeline High Dose,81,BASO,Basophils (GI/L),-0.00164,0.72195531267995000,-0.01066,0.007387,Compound Symmetry
Placebo,0,WEEK 24,12,Xanomeline Low Dose,54,BASO,Basophils (GI/L),0.003931,0.29829030450375000,-0.00348,0.01134,Compound Symmetry
Xanomeline High Dose,81,WEEK 24,12,Xanomeline Low Dose,54,BASO,Basophils (GI/L),0.000260,0.95175443181099000,-0.00816,0.008676,Compound Symmetry
Placebo,0,WEEK 24,12,Xanomeline High Dose,81,BASO,Basophils (GI/L),0.003671,0.29872753340527000,-0.00326,0.01060,Compound Symmetry
Placebo,0,WEEK 26,13,Xanomeline Low Dose,54,BASO,Basophils (GI/L),0.000648,0.90352411725654000,-0.00983,0.01113,Compound Symmetry
Xanomeline High Dose,81,WEEK 26,13,Xanomeline Low Dose,54,BASO,Basophils (GI/L),-0.00890,0.15219784998424000,-0.02108,0.003285,Compound Symmetry
Placebo,0,WEEK 26,13,Xanomeline High Dose,81,BASO,Basophils (GI/L),0.009546,0.06654040336083000,-0.00065,0.01974,Compound Symmetry
Placebo,0,WEEK 2,4,Xanomeline Low Dose,54,ANISO,Anisocytes,0,,,,Unstructured
Xanomeline High Dose,81,WEEK 2,4,Xanomeline Low Dose,54,ANISO,Anisocytes,0,,,,Unstructured
Placebo,0,WEEK 2,4,Xanomeline High Dose,81,ANISO,Anisocytes,0,,,,Unstructured
Placebo,0,WEEK 4,5,Xanomeline High Dose,81,ANISO,Anisocytes,0,,,,Unstructured
Placebo,0,WEEK 8,8,Xanomeline High Dose,81,ANISO,Anisocytes,0,,,,Unstructured
Placebo,0,WEEK 12,9,Xanomeline High Dose,81,ANISO,Anisocytes,0,,,,Unstructured
Placebo,0,WEEK 16,10,Xanomeline High Dose,81,ANISO,Anisocytes,0,,,,Unstructured
Placebo,0,WEEK 20,11,Xanomeline High Dose,81,ANISO,Anisocytes,0,,,,Unstructured
Placebo,0,WEEK 26,13,Xanomeline High Dose,81,ANISO,Anisocytes,0,,,,Unstructured
Placebo,0,WEEK 2,4,Xanomeline Low Dose,54,ANISO,Anisocytes,0,,,,Toeplitz
Xanomeline High Dose,81,WEEK 2,4,Xanomeline Low Dose,54,ANISO,Anisocytes,0,,,,Toeplitz
Placebo,0,WEEK 2,4,Xanomeline High Dose,81,ANISO,Anisocytes,0,,,,Toeplitz
Placebo,0,WEEK 4,5,Xanomeline High Dose,81,ANISO,Anisocytes,0,,,,Toeplitz
Placebo,0,WEEK 8,8,Xanomeline High Dose,81,ANISO,Anisocytes,0,,,,Toeplitz
Placebo,0,WEEK 12,9,Xanomeline High Dose,81,ANISO,Anisocytes,0,,,,Toeplitz
Placebo,0,WEEK 16,10,Xanomeline High Dose,81,ANISO,Anisocytes,0,,,,Toeplitz
Placebo,0,WEEK 20,11,Xanomeline High Dose,81,ANISO,Anisocytes,0,,,,Toeplitz
Placebo,0,WEEK 26,13,Xanomeline High Dose,81,ANISO,Anisocytes,0,,,,Toeplitz
Placebo,0,WEEK 2,4,Xanomeline Low Dose,54,ANISO,Anisocytes,0,,,,Heterogeneous First Order Autoregressive
Xanomeline High Dose,81,WEEK 2,4,Xanomeline Low Dose,54,ANISO,Anisocytes,0,,,,Heterogeneous First Order Autoregressive
Placebo,0,WEEK 2,4,Xanomeline High Dose,81,ANISO,Anisocytes,0,,,,Heterogeneous First Order Autoregressive
Placebo,0,WEEK 4,5,Xanomeline High Dose,81,ANISO,Anisocytes,0,,,,Heterogeneous First Order Autoregressive
Placebo,0,WEEK 8,8,Xanomeline High Dose,81,ANISO,Anisocytes,0,,,,Heterogeneous First Order Autoregressive
Placebo,0,WEEK 12,9,Xanomeline High Dose,81,ANISO,Anisocytes,0,,,,Heterogeneous First Order Autoregressive
Placebo,0,WEEK 16,10,Xanomeline High Dose,81,ANISO,Anisocytes,0,,,,Heterogeneous First Order Autoregressive
Placebo,0,WEEK 20,11,Xanomeline High Dose,81,ANISO,Anisocytes,0,,,,Heterogeneous First Order Autoregressive
Placebo,0,WEEK 26,13,Xanomeline High Dose,81,ANISO,Anisocytes,0,,,,Heterogeneous First Order Autoregressive
Placebo,0,WEEK 2,4,Xanomeline Low Dose,54,ANISO,Anisocytes,0,,,,Heterogeneous Compound Symmetry
Xanomeline High Dose,81,WEEK 2,4,Xanomeline Low Dose,54,ANISO,Anisocytes,0,,,,Heterogeneous Compound Symmetry
Placebo,0,WEEK 2,4,Xanomeline High Dose,81,ANISO,Anisocytes,0,,,,Heterogeneous Compound Symmetry
Placebo,0,WEEK 4,5,Xanomeline High Dose,81,ANISO,Anisocytes,0,,,,Heterogeneous Compound Symmetry
Placebo,0,WEEK 8,8,Xanomeline High Dose,81,ANISO,Anisocytes,0,,,,Heterogeneous Compound Symmetry
Placebo,0,WEEK 12,9,Xanomeline High Dose,81,ANISO,Anisocytes,0,,,,Heterogeneous Compound Symmetry
Placebo,0,WEEK 16,10,Xanomeline High Dose,81,ANISO,Anisocytes,0,,,,Heterogeneous Compound Symmetry
